"city","views","artist","first_popular","lat","lng"
"Vinnytsia","26803","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",49.233083,28.4682169
"Vinnytsia","2240","Shy","https://www.youtube.com/watch?v=WlehDxoZ5Es",49.233083,28.4682169
"Vinnytsia","14305","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",49.233083,28.4682169
"Vinnytsia","29753","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",49.233083,28.4682169
"Vinnytsia","38645","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",49.233083,28.4682169
"Vinnytsia","19320","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",49.233083,28.4682169
"Vinnytsia","14889","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",49.233083,28.4682169
"Vinnytsia","10893","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",49.233083,28.4682169
"Vinnytsia","32499","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",49.233083,28.4682169
"Vinnytsia","14595","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",49.233083,28.4682169
"Vinnytsia","95263","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",49.233083,28.4682169
"Vladikavkaz","293717","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",43.0252344,44.6659759
"Vladikavkaz","332306","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",43.0252344,44.6659759
"Vladikavkaz","18694","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",43.0252344,44.6659759
"Vladikavkaz","127018","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",43.0252344,44.6659759
"Vladikavkaz","168398","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",43.0252344,44.6659759
"Vladimir","133474","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",56.1445956,40.4178687
"Vladivostok","52742","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",43.1198091,131.8869243
"Vladivostok","5642","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",43.1198091,131.8869243
"Vladivostok","81219","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",43.1198091,131.8869243
"Vladivostok","87649","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",43.1198091,131.8869243
"Vladivostok","130639","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",43.1198091,131.8869243
"Vladivostok","64445","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",43.1198091,131.8869243
"Vladivostok","56279","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",43.1198091,131.8869243
"Vladivostok","19463","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",43.1198091,131.8869243
"Vladivostok","428218","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",43.1198091,131.8869243
"Vladivostok","6950","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",43.1198091,131.8869243
"Vladivostok","136655","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",43.1198091,131.8869243
"Vladivostok","78863","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",43.1198091,131.8869243
"Vladivostok","18108","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",43.1198091,131.8869243
"Vladivostok","3174","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",43.1198091,131.8869243
"Vladivostok","525998","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",43.1198091,131.8869243
"Vladivostok","42944","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",43.1198091,131.8869243
"Vladivostok","57852","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",43.1198091,131.8869243
"Vladivostok","8161","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",43.1198091,131.8869243
"Vladivostok","53649","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",43.1198091,131.8869243
"Vladivostok","108777","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",43.1198091,131.8869243
"Vladivostok","73327","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",43.1198091,131.8869243
"Vladivostok","73372","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",43.1198091,131.8869243
"Vladivostok","12218","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",43.1198091,131.8869243
"Vladivostok","23181","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",43.1198091,131.8869243
"Vladivostok","127653","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",43.1198091,131.8869243
"Vladivostok","23490","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",43.1198091,131.8869243
"Vladivostok","74391","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",43.1198091,131.8869243
"Vladivostok","32740","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",43.1198091,131.8869243
"Vladivostok","19826","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",43.1198091,131.8869243
"Vladivostok","20352","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",43.1198091,131.8869243
"Vladivostok","31732","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",43.1198091,131.8869243
"Volgograd","425598","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",48.708048,44.5133035
"Volgograd","42804","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",48.708048,44.5133035
"Volgograd","166490","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",48.708048,44.5133035
"Volgograd","17365","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",48.708048,44.5133035
"Volgograd","47146","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",48.708048,44.5133035
"Volgograd","19798","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",48.708048,44.5133035
"Volgograd","9178","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",48.708048,44.5133035
"Volgograd","404904","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",48.708048,44.5133035
"Volgograd","281892","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",48.708048,44.5133035
"Volgograd","64559","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",48.708048,44.5133035
"Volgograd","37642","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",48.708048,44.5133035
"Volgograd","16273","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",48.708048,44.5133035
"Volgograd","281997","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",48.708048,44.5133035
"Volgograd","91912","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",48.708048,44.5133035
"Volgograd","96298","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",48.708048,44.5133035
"Volgograd","197813","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",48.708048,44.5133035
"Volgograd","49032","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",48.708048,44.5133035
"Volgograd","100047","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",48.708048,44.5133035
"Volgograd","737128","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",48.708048,44.5133035
"Volgograd","121683","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",48.708048,44.5133035
"Volgograd","13923","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",48.708048,44.5133035
"Volgograd","201325","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",48.708048,44.5133035
"Volgograd","46228","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",48.708048,44.5133035
"Volgograd","55776","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",48.708048,44.5133035
"Volgograd","135284","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",48.708048,44.5133035
"Volgograd","9479","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",48.708048,44.5133035
"Volnovakha","2670","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",47.5951141,37.4831419
"Volochys'k","62374","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",49.5345161,26.2093072
"Volochys'k","29135","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.5345161,26.2093072
"Volochys'k","70562","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.5345161,26.2093072
"Volochys'k","9803","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.5345161,26.2093072
"Volodymyr-Volynsky","69281","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",50.8481952,24.3256569
"Volodymyr-Volynsky","7644","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",50.8481952,24.3256569
"Volodymyr-Volynsky","28415","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",50.8481952,24.3256569
"Volodymyr-Volynsky","40983","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.8481952,24.3256569
"Volodymyr-Volynsky","81142","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",50.8481952,24.3256569
"Voronezh","1252800","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",51.6754966,39.2088823
"Voronezh","144693","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",51.6754966,39.2088823
"Voronezh","14042","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.6754966,39.2088823
"Voronezh","86941","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",51.6754966,39.2088823
"Voronezh","70568","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",51.6754966,39.2088823
"Voronezh","174873","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",51.6754966,39.2088823
"Voronezh","21901","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",51.6754966,39.2088823
"Voronezh","11335","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",51.6754966,39.2088823
"Voronezh","136171","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",51.6754966,39.2088823
"Voronezh","450182","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",51.6754966,39.2088823
"Voronezh","57087","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",51.6754966,39.2088823
"Voronezh","27820","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",51.6754966,39.2088823
"Voronezh","80083","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",51.6754966,39.2088823
"Voronezh","231443","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",51.6754966,39.2088823
"Voronezh","33325","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",51.6754966,39.2088823
"Voronezh","139014","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",51.6754966,39.2088823
"Voronezh","20812","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",51.6754966,39.2088823
"Voronezh","5575","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",51.6754966,39.2088823
"Voronezh","17011","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",51.6754966,39.2088823
"Voronezh","3001","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",51.6754966,39.2088823
"Voronezh","453251","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",51.6754966,39.2088823
"Voronezh","37577","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",51.6754966,39.2088823
"Voronezh","55762","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.6754966,39.2088823
"Voronezh","64078","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",51.6754966,39.2088823
"Voronezh","452677","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",51.6754966,39.2088823
"Voronezh","98524","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",51.6754966,39.2088823
"Voronezh","22069","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",51.6754966,39.2088823
"Voronezh","401849","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",51.6754966,39.2088823
"Voronezh","9139","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",51.6754966,39.2088823
"Voronezh","51554","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",51.6754966,39.2088823
"Voronezh","16110","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",51.6754966,39.2088823
"Vynohradiv","8817","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",48.1463491,23.0302123
"Vynohradiv","73983","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",48.1463491,23.0302123
"Vynohradiv","9039","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",48.1463491,23.0302123
"Vynohradiv","240809","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.1463491,23.0302123
"Vynohradiv","4840","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",48.1463491,23.0302123
"Vynohradiv","74839","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",48.1463491,23.0302123
"Vynohradiv","2882","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",48.1463491,23.0302123
"Vynohradiv","2455","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",48.1463491,23.0302123
"Vynohradiv","94638","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",48.1463491,23.0302123
"Vynohradiv","62084","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",48.1463491,23.0302123
"Vynohradiv","1501","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",48.1463491,23.0302123
"Vynohradiv","326","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",48.1463491,23.0302123
"Vynohradiv","177562","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",48.1463491,23.0302123
"Vynohradiv","3273","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",48.1463491,23.0302123
"Vynohradiv","5104","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",48.1463491,23.0302123
"Vynohradiv","54","ОЛЬГА ГОРБАЧЕВА","https://www.youtube.com/watch?v=UYTy_NFyHpU",48.1463491,23.0302123
"Vynohradiv","2768","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",48.1463491,23.0302123
"Vynohradiv","2717","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",48.1463491,23.0302123
"Vyshhorod","23892","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",50.5831258,30.4856785
"Vyshhorod","40821","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.5831258,30.4856785
"Vyshneve","2513","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.3919,30.368267
"Vyshneve","23990","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",50.3919,30.368267
"Warsaw","29002","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",52.2296756,21.0122287
"Warsaw","44744","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",52.2296756,21.0122287
"Warsaw","51096","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",52.2296756,21.0122287
"Warsaw","22007","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",52.2296756,21.0122287
"Warsaw","77639","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.2296756,21.0122287
"Warsaw","37298","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",52.2296756,21.0122287
"Warsaw","66040","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",52.2296756,21.0122287
"Warsaw","12055","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",52.2296756,21.0122287
"Warsaw","17102","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",52.2296756,21.0122287
"Warsaw","22441","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",52.2296756,21.0122287
"Warsaw","3521","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",52.2296756,21.0122287
"Warsaw","81498","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",52.2296756,21.0122287
"Warsaw","42753","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",52.2296756,21.0122287
"Warsaw","16607","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",52.2296756,21.0122287
"Warsaw","17107","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",52.2296756,21.0122287
"Warsaw","14889","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",52.2296756,21.0122287
"Warsaw","78591","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",52.2296756,21.0122287
"Warsaw","23914","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",52.2296756,21.0122287
"Warsaw","89128","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",52.2296756,21.0122287
"Warsaw","48299","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",52.2296756,21.0122287
"Warsaw","69306","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",52.2296756,21.0122287
"Warsaw","33073","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",52.2296756,21.0122287
"Warsaw","31942","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",52.2296756,21.0122287
"Warsaw","25864","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",52.2296756,21.0122287
"Warsaw","37360","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",52.2296756,21.0122287
"Warsaw","47389","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",52.2296756,21.0122287
"Warsaw","44102","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",52.2296756,21.0122287
"Warsaw","90071","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",52.2296756,21.0122287
"Warsaw","29026","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",52.2296756,21.0122287
"Warsaw","35659","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",52.2296756,21.0122287
"Warsaw","41451","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",52.2296756,21.0122287
"Warsaw","57271","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",52.2296756,21.0122287
"Warsaw","46353","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",52.2296756,21.0122287
"Warsaw","23578","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",52.2296756,21.0122287
"Warsaw","172769","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.2296756,21.0122287
"Warsaw","19260","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",52.2296756,21.0122287
"Warsaw","85185","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",52.2296756,21.0122287
"Warsaw","204248","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",52.2296756,21.0122287
"Warsaw","12451","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",52.2296756,21.0122287
"Warsaw","2097","Shy","https://www.youtube.com/watch?v=WlehDxoZ5Es",52.2296756,21.0122287
"Warsaw","10161","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",52.2296756,21.0122287
"Warsaw","5509","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",52.2296756,21.0122287
"Warsaw","62049","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",52.2296756,21.0122287
"Warsaw","63251","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",52.2296756,21.0122287
"Warsaw","24677","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",52.2296756,21.0122287
"Warsaw","69323","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",52.2296756,21.0122287
"Wrocław","108710","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",51.1078852,17.0385376
"Wrocław","172601","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",51.1078852,17.0385376
"Wrocław","147472","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",51.1078852,17.0385376
"Wrocław","133079","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",51.1078852,17.0385376
"Wrocław","4563","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",51.1078852,17.0385376
"Wrocław","14919","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",51.1078852,17.0385376
"Wrocław","3959","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",51.1078852,17.0385376
"Wrocław","918668","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",51.1078852,17.0385376
"Wrocław","17121","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.1078852,17.0385376
"Wrocław","193760","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",51.1078852,17.0385376
"Wrocław","16731","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",51.1078852,17.0385376
"Wrocław","7122","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",51.1078852,17.0385376
"Wrocław","98042","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",51.1078852,17.0385376
"Wrocław","310823","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",51.1078852,17.0385376
"Wrocław","6422","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",51.1078852,17.0385376
"Wrocław","7252","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",51.1078852,17.0385376
"Wrocław","281730","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",51.1078852,17.0385376
"Wrocław","9762","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",51.1078852,17.0385376
"Wrocław","13122","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",51.1078852,17.0385376
"Wrocław","104989","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",51.1078852,17.0385376
"Wrocław","13412","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",51.1078852,17.0385376
"Wrocław","2032","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",51.1078852,17.0385376
"Wrocław","45731","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",51.1078852,17.0385376
"Wrocław","6757","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",51.1078852,17.0385376
"Wrocław","6445","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",51.1078852,17.0385376
"Wrocław","9759","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",51.1078852,17.0385376
"Wrocław","12259","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",51.1078852,17.0385376
"Wrocław","243","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",51.1078852,17.0385376
"Wrocław","8601","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",51.1078852,17.0385376
"Wrocław","9234","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",51.1078852,17.0385376
"Wrocław","46519","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",51.1078852,17.0385376
"Wrocław","5135","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",51.1078852,17.0385376
"Wrocław","193461","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",51.1078852,17.0385376
"Wrocław","4822","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",51.1078852,17.0385376
"Yakutsk","22058","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",62.0354523,129.6754745
"Yakutsk","279576","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",62.0354523,129.6754745
"Yakutsk","153287","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",62.0354523,129.6754745
"Yaremche","9220","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",48.481557,24.5819174
"Yaroslavl","31557","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",57.6260744,39.8844709
"Yaroslavl","25534","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",57.6260744,39.8844709
"Yaroslavl","175394","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",57.6260744,39.8844709
"Yaroslavl","367378","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",57.6260744,39.8844709
"Yaroslavl","171630","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",57.6260744,39.8844709
"Yaroslavl","7003","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",57.6260744,39.8844709
"Yaroslavl","142413","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",57.6260744,39.8844709
"Yaroslavl","90566","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",57.6260744,39.8844709
"Yaroslavl","142406","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",57.6260744,39.8844709
"Yaroslavl","490404","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",57.6260744,39.8844709
"Yaroslavl","81616","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",57.6260744,39.8844709
"Yaroslavl","48605","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",57.6260744,39.8844709
"Yaroslavl","478984","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",57.6260744,39.8844709
"Yaroslavl","274453","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",57.6260744,39.8844709
"Yavoriv","94092","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.9380885,23.3885219
"Yavoriv","19758","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.9380885,23.3885219
"Yavoriv","34861","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.9380885,23.3885219
"Yekaterinburg","50942","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",56.8389261,60.6057025
"Yekaterinburg","184016","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",56.8389261,60.6057025
"Yekaterinburg","96517","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",56.8389261,60.6057025
"Yekaterinburg","1633","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",56.8389261,60.6057025
"Yekaterinburg","35347","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",56.8389261,60.6057025
"Yekaterinburg","14072","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",56.8389261,60.6057025
